time_mjd2000 mercury_x mercury_y mercury_z venus_x venus_y venus_z earth_x earth_y earth_z mars_x mars_y mars_z jupiter_x jupiter_y jupiter_z saturn_x saturn_y saturn_z uranus_x uranus_y uranus_z neptune_x neptune_y neptune_z sc_x sc_y sc_z
1.32218010e+04 5.22191609e+07 -2.45890953e+07 -6.79792091e+06 -6.01678962e+07 8.89416197e+07 4.69567348e+06 -1.47699264e+08 1.73716592e+07 -1.42553382e+03 -1.49654269e+07 2.35583447e+08 5.30449136e+06 4.13539452e+08 6.24932639e+08 -1.18559840e+07 -9.95395055e+08 9.40697718e+08 2.32975578e+07 -6.51914020e+08 2.73708632e+09 1.85856027e+07 4.08747452e+09 1.78529500e+09 -1.30960578e+08 1.39728099e+09 7.84100743e+08 -6.77028114e+07
1.32238095e+04 5.36149113e+07 -1.63295173e+07 -6.25078902e+06 -6.51229210e+07 8.53616737e+07 4.93226170e+06 -1.48297363e+08 1.22086289e+07 -1.00200266e+03 -1.90004767e+07 2.35638492e+08 5.40450732e+06 4.11617303e+08 6.26288542e+08 -1.18186287e+07 -9.96633708e+08 9.39475126e+08 2.33681040e+07 -6.53072112e+08 2.73675707e+09 1.85993763e+07 4.08709093e+09 1.78616493e+09 -1.30969654e+08 1.39899952e+09 7.85859351e+08 -6.77695608e+07
1.32258180e+04 5.38166255e+07 -7.70926171e+06 -5.56469262e+06 -6.98683774e+07 8.15070306e+07 5.15297754e+06 -1.48715584e+08 7.03078833e+06 -5.77127474e+02 -2.30297843e+07 2.35622311e+08 5.50288958e+06 4.09691245e+08 6.27638496e+08 -1.17811611e+07 -9.97870813e+08 9.38251074e+08 2.34386139e+07 -6.54230086e+08 2.73642733e+09 1.86131465e+07 4.08670716e+09 1.78703478e+09 -1.30978723e+08 1.40071670e+09 7.87617200e+08 -6.78362448e+07
1.32278265e+04 5.27022527e+07 1.09614726e+06 -4.74278741e+06 -7.43889828e+07 7.73900812e+07 5.35710986e+06 -1.48953720e+08 1.84443211e+06 -1.51424495e+02 -2.70521622e+07 2.35535217e+08 5.59961565e+06 4.07761296e+08 6.28982489e+08 -1.17435816e+07 -9.99106365e+08 9.37025563e+08 2.35090874e+07 -6.55387943e+08 2.73609709e+09 1.86269134e+07 4.08632320e+09 1.78790455e+09 -1.30987787e+08 1.40243253e+09 7.89374293e+08 -6.79028637e+07
1.32298350e+04 5.01701926e+07 9.86825301e+06 -3.79361343e+06 -7.86701925e+07 7.30240777e+07 5.54400198e+06 -1.49011786e+08 -3.34415568e+06 2.74590605e+02 -3.10664347e+07 2.35377543e+08 5.69466367e+06 4.05827476e+08 6.30320511e+08 -1.17058907e+07 -1.00034036e+09 9.35798595e+08 2.35795243e+07 -6.56545681e+08 2.73576637e+09 1.86406769e+07 4.08593906e+09 1.78877423e+09 -1.30996845e+08 1.40414702e+09 7.91130631e+08 -6.79694176e+07
1.32318435e+04 4.61551648e+07 1.83443767e+07 -2.73265555e+06 -8.26982489e+07 6.84230892e+07 5.71305383e+06 -1.48890015e+08 -8.52870936e+06 7.00403355e+02 -3.50714387e+07 2.35149636e+08 5.78801242e+06 4.03889804e+08 6.31652551e+08 -1.16680887e+07 -1.00157281e+09 9.34570173e+08 2.36499245e+07 -6.57703302e+08 2.73543516e+09 1.86544370e+07 4.08555474e+09 1.78964384e+09 -1.31005897e+08 1.40586018e+09 7.92886216e+08 -6.80359069e+07
1.32338520e+04 4.06478060e+07 2.62226277e+07 -1.58373085e+06 -8.64602284e+07 6.36019525e+07 5.86372407e+06 -1.48588861e+08 -1.37029895e+07 1.12550112e+03 -3.90660229e+07 2.34851858e+08 5.87964131e+06 4.01948301e+08 6.32978598e+08 -1.16301760e+07 -1.00280370e+09 9.33340298e+08 2.37202880e+07 -6.58860805e+08 2.73510345e+09 1.86681938e+07 4.08517023e+09 1.79051337e+09 -1.31014943e+08 1.40757200e+09 7.94641050e+08 -6.81023316e+07
1.32358605e+04 3.37153687e+07 3.31764365e+07 -3.79698654e+05 -8.99440851e+07 5.85762220e+07 5.99553186e+06 -1.48108994e+08 -1.88607903e+07 1.54937374e+03 -4.30490488e+07 2.34484589e+08 5.96953036e+06 4.00002985e+08 6.34298641e+08 -1.15921531e+07 -1.00403303e+09 9.32108974e+08 2.37906146e+07 -6.60018189e+08 2.73477125e+09 1.86819473e+07 4.08478554e+09 1.79138281e+09 -1.31023983e+08 1.40928249e+09 7.96395133e+08 -6.81686921e+07
1.32378690e+04 2.55182489e+07 3.88805820e+07 8.38151376e+05 -9.31386909e+07 5.33621152e+07 6.10805843e+06 -1.47451297e+08 -2.39959475e+07 1.97151413e+03 -4.70193900e+07 2.34048222e+08 6.05766025e+06 3.98053876e+08 6.35612670e+08 -1.15540202e+07 -1.00526080e+09 9.30876201e+08 2.38609042e+07 -6.61175455e+08 2.73443856e+09 1.86956974e+07 4.08440066e+09 1.79225218e+09 -1.31033017e+08 1.41099166e+09 7.98148468e+08 -6.82349884e+07
1.32398775e+04 1.63151015e+07 4.30471413e+07 2.02256870e+06 -9.60338726e+07 4.79764574e+07 6.20094849e+06 -1.46616865e+08 -2.91023450e+07 2.39141887e+03 -5.09759327e+07 2.33543165e+08 6.14401222e+06 3.96100994e+08 6.36920674e+08 -1.15157779e+07 -1.00648700e+09 9.29641982e+08 2.39311568e+07 -6.62332602e+08 2.73410538e+09 1.87094441e+07 4.08401560e+09 1.79312147e+09 -1.31042045e+08 1.41269951e+09 7.99901056e+08 -6.83012210e+07
1.32418860e+04 6.45017886e+06 4.54645303e+07 3.12469380e+06 -9.86204450e+07 4.24366236e+07 6.27391131e+06 -1.45607002e+08 -3.41739227e+07 2.80858884e+03 -5.49175756e+07 2.32969841e+08 6.22856815e+06 3.94144358e+08 6.38222642e+08 -1.14774264e+07 -1.00771165e+09 9.28406320e+08 2.40013721e+07 -6.63489629e+08 2.73377171e+09 1.87231875e+07 4.08363035e+09 1.79399067e+09 -1.31051068e+08 1.41440604e+09 8.01652899e+08 -6.83673899e+07
1.32438945e+04 -3.67830777e+06 4.60286262e+07 4.09950318e+06 -1.00890241e+08 3.67604783e+07 6.32672162e+06 -1.44423218e+08 -3.92046830e+07 3.22252975e+03 -5.88432298e+07 2.32328685e+08 6.31131051e+06 3.92183988e+08 6.39518563e+08 -1.14389662e+07 -1.00893473e+09 9.27169216e+08 2.40715502e+07 -6.64646538e+08 2.73343755e+09 1.87369274e+07 4.08324492e+09 1.79485979e+09 -1.31060084e+08 1.41611127e+09 8.03403999e+08 -6.84334954e+07
1.32459030e+04 -1.36622268e+07 4.47555896e+07 4.91089528e+06 -1.02836137e+08 3.09663145e+07 6.35922027e+06 -1.43067224e+08 -4.41886977e+07 3.63275273e+03 -6.27518190e+07 2.31620148e+08 6.39222236e+06 3.90219904e+08 6.40808428e+08 -1.14003977e+07 -1.01015624e+09 9.25930672e+08 2.41416908e+07 -6.65803327e+08 2.73310289e+09 1.87506641e+07 4.08285931e+09 1.79572883e+09 -1.31069095e+08 1.41781518e+09 8.05154356e+08 -6.84995377e+07
1.32479115e+04 -2.31277460e+07 4.17724549e+07 5.53497602e+06 -1.04452074e+08 2.50727906e+07 6.37131460e+06 -1.41540933e+08 -4.91201150e+07 4.03877488e+03 -6.66422795e+07 2.30844693e+08 6.47128735e+06 3.88252125e+08 6.42092226e+08 -1.13617213e+07 -1.01137618e+09 9.24690691e+08 2.42117940e+07 -6.66959996e+08 2.73276775e+09 1.87643973e+07 4.08247352e+09 1.79659780e+09 -1.31078099e+08 1.41951779e+09 8.06903973e+08 -6.85655171e+07
1.32499200e+04 -3.17680497e+07 3.72901765e+07 5.96085558e+06 -1.05733078e+08 1.90988669e+07 6.36297865e+06 -1.39846449e+08 -5.39931652e+07 4.44011977e+03 -7.05135601e+07 2.30002797e+08 6.54848971e+06 3.86280672e+08 6.43369946e+08 -1.13229373e+07 -1.01259456e+09 9.23449274e+08 2.42818596e+07 -6.68116546e+08 2.73243211e+09 1.87781272e+07 4.08208754e+09 1.79746668e+09 -1.31087098e+08 1.42121910e+09 8.08652851e+08 -6.86314336e+07
1.32519285e+04 -3.93588761e+07 3.15691453e+07 6.18925448e+06 -1.06675273e+08 1.30637408e+07 6.33425303e+06 -1.37986072e+08 -5.88021677e+07 4.83631802e+03 -7.43646221e+07 2.29094948e+08 6.62381425e+06 3.84305563e+08 6.44641579e+08 -1.12840463e+07 -1.01381136e+09 9.22206425e+08 2.43518874e+07 -6.69272975e+08 2.73209599e+09 1.87918537e+07 4.08170137e+09 1.79833548e+09 -1.31096091e+08 1.42291911e+09 8.10400992e+08 -6.86972876e+07
1.32539370e+04 -4.57581960e+07 2.48868993e+07 6.22983487e+06 -1.07275889e+08 6.98678153e+06 6.28524465e+06 -1.35962288e+08 -6.35415365e+07 5.22690773e+03 -7.81944395e+07 2.28121648e+08 6.69724633e+06 3.82326820e+08 6.45907114e+08 -1.12450485e+07 -1.01502659e+09 9.20962144e+08 2.44218775e+07 -6.70429284e+08 2.73175937e+09 1.88055768e+07 4.08131502e+09 1.79920419e+09 -1.31105078e+08 1.42461784e+09 8.12148398e+08 -6.87630792e+07
1.32559455e+04 -5.08954662e+07 1.75137549e+07 6.09822334e+06 -1.07533272e+08 8.87465155e+05 6.21612613e+06 -1.33777764e+08 -6.82057865e+07 5.61143503e+03 -8.20019989e+07 2.27083410e+08 6.76877188e+06 3.80344461e+08 6.47166541e+08 -1.12059444e+07 -1.01624024e+09 9.19716434e+08 2.44918296e+07 -6.71585472e+08 2.73142226e+09 1.88192965e+07 4.08092849e+09 1.80007283e+09 -1.31114059e+08 1.42631527e+09 8.13895069e+08 -6.88288086e+07
1.32579540e+04 -5.47563967e+07 9.69772366e+06 5.81338134e+06 -1.07446881e+08 -5.21469111e+06 6.12713504e+06 -1.31435349e+08 -7.27895387e+07 5.98945452e+03 -8.57862994e+07 2.25980760e+08 6.83837740e+06 3.78358506e+08 6.48419850e+08 -1.11667344e+07 -1.01745232e+09 9.18469297e+08 2.45617438e+07 -6.72741540e+08 2.73108466e+09 1.88330128e+07 4.08054177e+09 1.80094139e+09 -1.31123034e+08 1.42801142e+09 8.15641008e+08 -6.88944761e+07
1.32599625e+04 -5.73675664e+07 1.65731418e+06 5.39560617e+06 -1.07017291e+08 -1.13001939e+07 6.01857291e+06 -1.28938066e+08 -7.72875262e+07 6.36052974e+03 -8.95463524e+07 2.24814235e+08 6.90604992e+06 3.76368976e+08 6.49667031e+08 -1.11274189e+07 -1.01866282e+09 9.17220736e+08 2.46316198e+07 -6.73897487e+08 2.73074657e+09 1.88467258e+07 4.08015488e+09 1.80180986e+09 -1.31132003e+08 1.42970629e+09 8.17386215e+08 -6.89600819e+07
1.32619710e+04 -5.87831990e+07 -6.42015962e+06 4.86518022e+06 -1.06246186e+08 -1.73496383e+07 5.89080397e+06 -1.26289108e+08 -8.16945988e+07 6.72423361e+03 -9.32811823e+07 2.23584382e+08 6.97177701e+06 3.74375890e+08 6.50908075e+08 -1.10879983e+07 -1.01987174e+09 9.15970752e+08 2.47014576e+07 -6.75053312e+08 2.73040799e+09 1.88604353e+07 4.07976779e+09 1.80267826e+09 -1.31140966e+08 1.43139989e+09 8.19130693e+08 -6.90256261e+07
1.32639795e+04 -5.90748709e+07 -1.43769976e+07 4.24155641e+06 -1.05136348e+08 -2.33437718e+07 5.74425378e+06 -1.23491831e+08 -8.60057289e+07 7.08014882e+03 -9.69898255e+07 2.22291761e+08 7.03554680e+06 3.72379268e+08 6.52142971e+08 -1.10484730e+07 -1.02107907e+09 9.14719348e+08 2.47712571e+07 -6.76209016e+08 2.73006891e+09 1.88741415e+07 4.07938052e+09 1.80354657e+09 -1.31149924e+08 1.43309221e+09 8.20874444e+08 -6.90911089e+07
1.32659880e+04 -5.83240449e+07 -2.20819215e+07 3.54293456e+06 -1.03691642e+08 -2.92635570e+07 5.57940752e+06 -1.20549755e+08 -9.02160155e+07 7.42786829e+03 -1.00671331e+08 2.20936940e+08 7.09734792e+06 3.70379130e+08 6.53371710e+08 -1.10088434e+07 -1.02228483e+09 9.13466526e+08 2.48410181e+07 -6.77364599e+08 2.72972935e+09 1.88878442e+07 4.07899307e+09 1.80441480e+09 -1.31158875e+08 1.43478327e+09 8.22617468e+08 -6.91565307e+07
1.32679965e+04 -5.66169562e+07 -2.94263361e+07 2.78609799e+06 -1.01917006e+08 -3.50902336e+07 5.39680823e+06 -1.17466554e+08 -9.43206894e+07 7.76699555e+03 -1.04324761e+08 2.19520502e+08 7.15716956e+06 3.68375496e+08 6.54594281e+08 -1.09691099e+07 -1.02348899e+09 9.12212287e+08 2.49107406e+07 -6.78520060e+08 2.72938930e+09 1.89015436e+07 4.07860544e+09 1.80528295e+09 -1.31167821e+08 1.43647306e+09 8.24359767e+08 -6.92218915e+07
1.32700050e+04 -5.40412966e+07 -3.63206457e+07 1.98641067e+06 -9.98184224e+07 -4.08053780e+07 5.19705476e+06 -1.14246050e+08 -9.83151176e+07 8.09714507e+03 -1.07949189e+08 2.18043035e+08 7.21500138e+06 3.66368387e+08 6.55810677e+08 -1.09292729e+07 -1.02469157e+09 9.10956634e+08 2.49804245e+07 -6.79675398e+08 2.72904875e+09 1.89152395e+07 4.07821762e+09 1.80615102e+09 -1.31176761e+08 1.43816159e+09 8.26101343e+08 -6.92871916e+07
1.32720135e+04 -5.06842071e+07 -4.26909220e+07 1.15790543e+06 -9.74028998e+07 -4.63909627e+07 4.98079963e+06 -1.10892213e+08 -1.02194807e+08 8.41794268e+03 -1.11543701e+08 2.16505142e+08 7.27083361e+06 3.64357821e+08 6.57020886e+08 -1.08893328e+07 -1.02589257e+09 9.09699570e+08 2.50500696e+07 -6.80830615e+08 2.72870772e+09 1.89289321e+07 4.07782962e+09 1.80701901e+09 -1.31185694e+08 1.43984886e+09 8.27842197e+08 -6.93524311e+07
1.32740220e+04 -4.66311856e+07 -4.84760346e+07 3.13418378e+05 -9.46784432e+07 -5.18294125e+07 4.74874664e+06 -1.07409152e+08 -1.05955411e+08 8.72902587e+03 -1.15107396e+08 2.14907430e+08 7.32465694e+06 3.62343820e+08 6.58224899e+08 -1.08492901e+07 -1.02709197e+09 9.08441096e+08 2.51196760e+07 -6.81985708e+08 2.72836619e+09 1.89426212e+07 4.07744143e+09 1.80788692e+09 -1.31194622e+08 1.44153488e+09 8.29582331e+08 -6.94176103e+07
1.32760305e+04 -4.19656208e+07 -5.36252610e+07 -5.35258491e+05 -9.16540249e+07 -5.71036596e+07 4.50164840e+06 -1.03801110e+08 -1.09592727e+08 9.03004414e+03 -1.18639385e+08 2.13250522e+08 7.37646258e+06 3.60326403e+08 6.59422707e+08 -1.08091451e+07 -1.02828978e+09 9.07181214e+08 2.51892433e+07 -6.83140680e+08 2.72802418e+09 1.89563069e+07 4.07705306e+09 1.80875474e+09 -1.31203544e+08 1.44321966e+09 8.31321746e+08 -6.94827293e+07
1.32780390e+04 -3.67687482e+07 -5.80963415e+07 -1.37722232e+06 -8.83395511e+07 -6.21971963e+07 4.24030370e+06 -1.00072461e+08 -1.13102708e+08 9.32065928e+03 -1.22138791e+08 2.11535045e+08 7.42624225e+06 3.58305591e+08 6.60614302e+08 -1.07688983e+07 -1.02948600e+09 9.05919927e+08 2.52587717e+07 -6.84295528e+08 2.72768167e+09 1.89699893e+07 4.07666451e+09 1.80962249e+09 -1.31212460e+08 1.44490318e+09 8.33060444e+08 -6.95477884e+07
1.32800475e+04 -3.11198861e+07 -6.18539289e+07 -2.20231107e+06 -8.47458260e+07 -6.70941250e+07 3.96555475e+06 -9.62277011e+07 -1.16481462e+08 9.60054571e+03 -1.25604749e+08 2.09761639e+08 7.47398814e+06 3.56281402e+08 6.61799672e+08 -1.07285500e+07 -1.03068062e+09 9.04657237e+08 2.53282608e+07 -6.85450253e+08 2.72733867e+09 1.89836682e+07 4.07627577e+09 1.81049015e+09 -1.31221370e+08 1.44658547e+09 8.34798426e+08 -6.96127878e+07
1.32820560e+04 -2.50968603e+07 -6.48683831e+07 -3.00096603e+06 -8.08845135e+07 -7.17792067e+07 3.67828426e+06 -9.22714446e+07 -1.19725255e+08 9.86939074e+03 -1.29036408e+08 2.07930949e+08 7.51969293e+06 3.54253859e+08 6.62978810e+08 -1.06881008e+07 -1.03187365e+09 9.03393146e+08 2.53977108e+07 -6.86604855e+08 2.72699518e+09 1.89973436e+07 4.07588685e+09 1.81135773e+09 -1.31230275e+08 1.44826652e+09 8.36535693e+08 -6.96777276e+07
1.32840645e+04 -1.87765553e+07 -6.71148638e+07 -3.76410713e+06 -7.67680960e+07 -7.62379059e+07 3.37941251e+06 -8.82084192e+07 -1.22830513e+08 1.01268948e+04 -1.32432926e+08 2.06043634e+08 7.56334977e+06 3.52222980e+08 6.64151707e+08 -1.06475509e+07 -1.03306508e+09 9.02127655e+08 2.54671214e+07 -6.87759333e+08 2.72665120e+09 1.90110157e+07 4.07549775e+09 1.81222523e+09 -1.31239173e+08 1.44994633e+09 8.38272249e+08 -6.97426080e+07
1.32860730e+04 -1.22355563e+07 -6.85726870e+07 -4.48302144e+06 -7.24098316e+07 -8.04564336e+07 3.06989424e+06 -8.40434595e+07 -1.25793830e+08 1.03727717e+04 -1.35793475e+08 2.04100355e+08 7.60495232e+06 3.50188786e+08 6.65318352e+08 -1.06069008e+07 -1.03425491e+09 9.00860768e+08 2.55364925e+07 -6.88913688e+08 2.72630673e+09 1.90246843e+07 4.07510846e+09 1.81309265e+09 -1.31248065e+08 1.45162492e+09 8.40008092e+08 -6.98074292e+07
1.32880815e+04 -5.55085919e+06 -6.92249205e+07 -5.14926510e+06 -6.78237087e+07 -8.44217872e+07 2.75071550e+06 -7.97815015e+07 -1.28611965e+08 1.06067490e+04 -1.39117240e+08 2.02101788e+08 7.64449467e+06 3.48151298e+08 6.66478738e+08 -1.05661510e+07 -1.03544314e+09 8.99592487e+08 2.56058241e+07 -6.90067918e+08 2.72596178e+09 1.90383495e+07 4.07471899e+09 1.81395998e+09 -1.31256952e+08 1.45330227e+09 8.41743226e+08 -6.98721915e+07
1.32900900e+04 1.19936439e+06 -6.90582091e+07 -5.75457874e+06 -6.30243989e+07 -8.81217876e+07 2.42289041e+06 -7.54275770e+07 -1.31281847e+08 1.08285680e+04 -1.42403416e+08 2.00048612e+08 7.68197139e+06 3.46110534e+08 6.67632854e+08 -1.05253018e+07 -1.03662976e+09 8.98322813e+08 2.56751161e+07 -6.91222024e+08 2.72561633e+09 1.90520113e+07 4.07432934e+09 1.81482724e+09 -1.31265832e+08 1.45497841e+09 8.43477652e+08 -6.99368949e+07
1.32920985e+04 7.93495370e+06 -6.80628269e+07 -6.29081734e+06 -5.80272081e+07 -9.15451136e+07 2.08745791e+06 -7.09868079e+07 -1.33800579e+08 1.10379840e+04 -1.45651211e+08 1.97941517e+08 7.71737752e+06 3.44066517e+08 6.68780694e+08 -1.04843536e+07 -1.03781478e+09 8.97051749e+08 2.57443682e+07 -6.92376006e+08 2.72527039e+09 1.90656697e+07 4.07393950e+09 1.81569441e+09 -1.31274707e+08 1.45665332e+09 8.45211371e+08 -7.00015398e+07
1.32941070e+04 1.45729041e+07 -6.62329754e+07 -6.74989606e+06 -5.28480265e+07 -9.46813330e+07 1.74547836e+06 -6.64644005e+07 -1.36165436e+08 1.12347666e+04 -1.48859843e+08 1.95781199e+08 7.75070854e+06 3.42019265e+08 6.69922247e+08 -1.04433069e+07 -1.03899820e+09 8.95779296e+08 2.58135806e+07 -6.93529864e+08 2.72492396e+09 1.90793246e+07 4.07354948e+09 1.81656150e+09 -1.31283576e+08 1.45832702e+09 8.46944385e+08 -7.00661262e+07
1.32961155e+04 2.10264799e+07 -6.35673538e+07 -7.12375566e+06 -4.75032767e+07 -9.75209311e+07 1.39803025e+06 -6.18656396e+07 -1.38373870e+08 1.14187000e+04 -1.52028546e+08 1.93568364e+08 7.78196039e+06 3.39968799e+08 6.71057505e+08 -1.04021621e+07 -1.04018000e+09 8.94505458e+08 2.58827529e+07 -6.94683596e+08 2.72457703e+09 1.90929761e+07 4.07315927e+09 1.81742851e+09 -1.31292439e+08 1.45999951e+09 8.48676694e+08 -7.01306544e+07
1.32981240e+04 2.72043136e+07 -6.00700496e+07 -7.40435254e+06 -4.20098610e+07 -1.00055336e+08 1.04620672e+06 -5.71958831e+07 -1.40423512e+08 1.15895826e+04 -1.55156560e+08 1.91303724e+08 7.81112945e+06 3.37915140e+08 6.72186459e+08 -1.03609196e+07 -1.04136020e+09 8.93230236e+08 2.59518852e+07 -6.95837203e+08 2.72422962e+09 1.91066241e+07 4.07276889e+09 1.81829543e+09 -1.31301296e+08 1.46167079e+09 8.50408301e+08 -7.01951246e+07
1.33001325e+04 3.30095232e+07 -5.57518130e+07 -7.58368217e+06 -3.63851074e+07 -1.02276940e+08 6.91112248e+05 -5.24605560e+07 -1.42312172e+08 1.17472278e+04 -1.58243142e+08 1.88987997e+08 7.83821254e+06 3.35858308e+08 6.73309102e+08 -1.03195799e+07 -1.04253879e+09 8.91953632e+08 2.60209774e+07 -6.96990686e+08 2.72388172e+09 1.91202687e+07 4.07237831e+09 1.81916228e+09 -1.31310147e+08 1.46334086e+09 8.52139208e+08 -7.02595369e+07
1.33021410e+04 3.83389104e+07 -5.06317997e+07 -7.65384782e+06 -3.06467153e+07 -1.04179121e+08 3.33859138e+05 -4.76651447e+07 -1.44037842e+08 1.18914638e+04 -1.61287558e+08 1.86621911e+08 7.86320694e+06 3.33798323e+08 6.74425424e+08 -1.02781433e+07 -1.04371576e+09 8.90675649e+08 2.60900293e+07 -6.98144042e+08 2.72353333e+09 1.91339098e+07 4.07198756e+09 1.82002904e+09 -1.31318992e+08 1.46500974e+09 8.53869414e+08 -7.03238915e+07
1.33041495e+04 4.30823385e+07 -4.47398841e+07 -7.60719275e+06 -2.48127002e+07 -1.05756256e+08 -2.44358199e+04 -4.28151912e+07 -1.45598696e+08 1.20221338e+04 -1.64289086e+08 1.84206199e+08 7.88611034e+06 3.31735205e+08 6.75535416e+08 -1.02366102e+07 -1.04489112e+09 8.89396289e+08 2.61590408e+07 -6.99297273e+08 2.72318445e+09 1.91475475e+07 4.07159662e+09 1.82089572e+09 -1.31327831e+08 1.46667741e+09 8.55598923e+08 -7.03881886e+07
1.33061580e+04 4.71224583e+07 -3.81196578e+07 -7.43652005e+06 -1.89013379e+07 -1.07003736e+08 -3.82654773e+05 -3.79162875e+07 -1.46993090e+08 1.21390959e+04 -1.67247016e+08 1.81741603e+08 7.90692086e+06 3.29668976e+08 6.76639072e+08 -1.01949811e+07 -1.04606486e+09 8.88115554e+08 2.62280119e+07 -7.00450378e+08 2.72283508e+09 1.91611818e+07 4.07120550e+09 1.82176232e+09 -1.31336664e+08 1.46834389e+09 8.57327735e+08 -7.04524284e+07
1.33081665e+04 5.03350406e+07 -3.08322219e+07 -7.13543321e+06 -1.29311083e+07 -1.07917975e+08 -7.39682172e+05 -3.29740695e+07 -1.48219569e+08 1.22422236e+04 -1.70160648e+08 1.79228870e+08 7.92563706e+06 3.27599655e+08 6.77736382e+08 -1.01532565e+07 -1.04723699e+09 8.86833445e+08 2.62969424e+07 -7.01603357e+08 2.72248522e+09 1.91748126e+07 4.07081419e+09 1.82262884e+09 -1.31345492e+08 1.47000918e+09 8.59055851e+08 -7.05166111e+07
1.33101750e+04 5.25903079e+07 -2.29608397e+07 -6.69883843e+06 -6.92063970e+06 -1.08496416e+08 -1.09440811e+06 -2.79942118e+07 -1.49276858e+08 1.23314055e+04 -1.73029296e+08 1.76668755e+08 7.94225790e+06 3.25527262e+08 6.78827338e+08 -1.01114367e+07 -1.04840750e+09 8.85549966e+08 2.63658322e+07 -7.02756210e+08 2.72213487e+09 1.91884399e+07 4.07042270e+09 1.82349527e+09 -1.31354313e+08 1.47167329e+09 8.60783274e+08 -7.05807368e+07
1.33121835e+04 5.37558232e+07 -1.46163990e+07 -6.12365602e+06 -8.88652102e+05 -1.08737540e+08 -1.44573160e+06 -2.29824215e+07 -1.50163874e+08 1.24065456e+04 -1.75852284e+08 1.74062018e+08 7.95678279e+06 3.23451819e+08 6.79911933e+08 -1.00695221e+07 -1.04957639e+09 8.84265119e+08 2.64346812e+07 -7.03908936e+08 2.72178402e+09 1.92020638e+07 4.07003103e+09 1.82436163e+09 -1.31363129e+08 1.47333620e+09 8.62510005e+08 -7.06448058e+07
1.33141920e+04 5.37016825e+07 -5.94339312e+06 -5.40978537e+06 5.14609858e+06 -1.08640860e+08 -1.79256389e+06 -1.79444326e+07 -1.50879716e+08 1.24675633e+04 -1.78628946e+08 1.71409428e+08 7.96921153e+06 3.21373345e+08 6.80990157e+08 -1.00275132e+07 -1.05074365e+09 8.82978905e+08 2.65034894e+07 -7.05061535e+08 2.72143269e+09 1.92156842e+07 4.06963918e+09 1.82522790e+09 -1.31371938e+08 1.47499794e+09 8.64236044e+08 -7.07088182e+07
1.33162005e+04 5.23088915e+07 2.87430530e+06 -4.56134498e+06 1.11648764e+07 -1.08206925e+08 -2.13383156e+06 -1.28860004e+07 -1.51423673e+08 1.25143933e+04 -1.81358631e+08 1.68711758e+08 7.97954435e+06 3.19291862e+08 6.82062004e+08 -9.98541045e+06 -1.05190929e+09 8.81691327e+08 2.65722567e+07 -7.06214007e+08 2.72108087e+09 1.92293011e+07 4.06924714e+09 1.82609409e+09 -1.31380742e+08 1.47665851e+09 8.65961394e+08 -7.07727741e+07
1.33182090e+04 4.94817534e+07 1.16092777e+07 -3.58814882e+06 1.71490208e+07 -1.07437312e+08 -2.46847974e+06 -7.81289579e+06 -1.51795220e+08 1.25469859e+04 -1.84040695e+08 1.65969787e+08 7.98778186e+06 3.17207389e+08 6.83127465e+08 -9.94321420e+06 -1.05307331e+09 8.80402387e+08 2.66409828e+07 -7.07366353e+08 2.72072856e+09 1.92429146e+07 4.06885492e+09 1.82696019e+09 -1.31389540e+08 1.47831789e+09 8.67686056e+08 -7.08366738e+07
1.33202175e+04 4.51645890e+07 1.99902797e+07 -2.50726237e+06 2.30800015e+07 -1.06334619e+08 -2.79547512e+06 -2.73089934e+06 -1.51994019e+08 1.25653068e+04 -1.86674509e+08 1.63184304e+08 7.99392510e+06 3.15119948e+08 6.84186532e+08 -9.90092492e+06 -1.05423570e+09 8.79112088e+08 2.67096678e+07 -7.08518570e+08 2.72037576e+09 1.92565247e+07 4.06846251e+09 1.82782622e+09 -1.31398332e+08 1.47997611e+09 8.69410031e+08 -7.09005174e+07
1.33222260e+04 3.93618486e+07 2.77089229e+07 -1.34430051e+06 2.89394724e+07 -1.04902458e+08 -3.11380897e+06 2.35420401e+06 -1.52019921e+08 1.25693370e+04 -1.89259453e+08 1.60356100e+08 7.99797551e+06 3.13029558e+08 6.85239198e+08 -9.85854301e+06 -1.05539646e+09 8.77820430e+08 2.67783116e+07 -7.09670660e+08 2.72002247e+09 1.92701312e+07 4.06806992e+09 1.82869216e+09 -1.31407118e+08 1.48163316e+09 8.71133321e+08 -7.09643052e+07
1.33242345e+04 3.21584795e+07 3.44364430e+07 -1.33924485e+05 3.47093256e+07 -1.03145436e+08 -3.42250001e+06 7.43663082e+06 -1.51872964e+08 1.25590734e+04 -1.91794919e+08 1.57485973e+08 7.99993493e+06 3.10936240e+08 6.86285455e+08 -9.81606892e+06 -1.05655559e+09 8.76527418e+08 2.68469139e+07 -7.10822623e+08 2.71966869e+09 1.92837343e+07 4.06767715e+09 1.82955802e+09 -1.31415898e+08 1.48328905e+09 8.72855927e+08 -7.10280372e+07
